,word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
2805,correspondent,0,0,0,0,0,0,0,0,0,0
2806,corridor,0,0,0,0,0,0,0,0,0,0
2807,corroborate,0,0,0,0,0,0,1,0,0,1
2808,corroboration,0,0,0,0,0,0,0,0,0,1
2809,corrosion,0,0,0,0,0,1,0,0,0,0
2810,corrosive,0,0,0,1,0,1,0,0,0,0
2811,corrupt,0,0,0,0,0,1,0,0,0,0
2812,corrupting,1,0,1,1,0,1,0,1,0,0
2813,corruption,0,0,1,0,0,1,0,0,0,0
2814,corse,0,0,0,0,0,0,0,1,0,0
2815,corset,0,0,0,0,0,0,0,0,0,0
2816,cortex,0,0,0,0,0,0,0,0,0,0
2817,cortical,0,0,0,0,0,0,0,0,0,0
2818,corvette,0,0,0,0,0,0,0,0,0,0
2819,cosmetic,0,0,0,0,0,0,0,0,0,0
2820,cosmetics,0,0,0,0,0,0,0,0,0,0
2821,cosmic,0,0,0,0,0,0,0,0,0,0
2822,cosmology,0,0,0,0,0,0,0,0,0,0
2823,cosmopolitan,0,0,0,0,0,0,1,0,0,1
2824,cosmos,0,0,0,0,0,0,0,0,0,0
2825,cost,0,0,0,0,0,0,0,0,0,0
2826,costly,0,0,0,0,0,0,0,0,0,0
2827,costume,0,0,0,0,0,0,0,0,0,0
2828,cosy,0,0,0,0,0,0,1,0,0,0
2829,cot,0,0,0,0,0,0,0,0,0,0
2830,cote,0,0,0,0,0,0,0,0,0,0
2831,cottage,0,0,0,0,0,0,0,0,0,0
2832,cotton,0,0,0,0,0,0,0,0,0,0
2833,couch,0,0,0,0,0,0,0,1,0,0
2834,cougar,0,0,0,0,0,0,0,0,0,0
2835,cough,0,0,1,0,0,1,0,0,0,0
2836,council,0,1,0,0,0,0,1,0,0,1
2837,counsel,0,0,0,0,0,0,1,0,0,1
2838,counsellor,1,0,0,1,0,1,0,0,0,1
2839,counselor,0,0,0,0,0,0,1,0,0,1
2840,count,0,0,0,0,0,0,1,0,0,1
2841,countdown,0,1,0,0,0,0,0,0,0,0
2842,countenance,0,0,0,0,0,0,0,0,0,0
2843,counter,0,0,0,0,0,0,0,0,0,0
2844,counteract,0,0,0,0,0,0,0,0,0,0
2845,counterbalance,0,0,0,0,0,0,0,0,0,0
2846,counterclaim,0,0,0,0,0,0,0,0,0,0
2847,counterpart,0,0,0,0,0,0,0,0,0,0
2848,countess,0,0,0,0,0,0,1,0,0,0
2849,countless,0,0,0,0,0,0,0,0,0,0
2850,country,0,0,0,0,0,0,0,0,0,0
2851,countryman,0,0,0,0,0,0,0,0,0,1
2852,counts,0,0,0,0,0,0,0,0,0,0
2853,county,0,0,0,0,0,0,0,0,0,1
2854,coup,1,0,0,0,0,0,0,0,1,0
2855,couple,0,0,0,0,0,0,0,0,0,0
2856,coupled,0,0,0,0,0,0,0,0,0,0
2857,coupon,0,0,0,0,0,0,0,0,0,0
2858,courage,0,0,0,0,0,0,1,0,0,0
2859,courageous,0,0,0,1,0,0,1,0,0,0
2860,courier,0,0,0,0,0,0,0,0,0,1
2861,courses,0,0,0,0,0,0,0,0,0,0
2862,coursing,0,0,0,0,0,1,0,0,0,0
2863,court,1,1,0,1,0,0,0,0,0,0
2864,courteous,0,0,0,0,0,0,1,0,0,0
2865,courtesy,0,0,0,0,0,0,1,0,0,0
2866,courthouse,0,0,0,0,0,0,0,0,0,0
2867,courts,0,0,0,0,0,0,0,0,0,0
2868,courtship,0,1,0,0,1,0,1,0,0,1
2869,courtyard,0,0,0,0,0,0,0,0,0,0
2870,cove,0,1,1,1,1,0,1,0,0,0
2871,covenant,0,0,0,0,0,0,1,0,0,1
2872,cover,0,0,0,0,0,0,0,0,0,1
2873,covered,0,0,0,0,0,0,0,0,0,0
2874,covering,0,0,0,0,0,0,0,0,0,0
2875,covert,0,0,0,0,0,0,0,0,0,0
2876,covet,0,0,0,0,0,1,0,0,0,0
2877,cow,0,0,0,0,0,0,0,0,0,0
2878,coward,0,0,1,1,0,1,0,1,0,0
2879,cowardice,0,0,0,1,0,1,0,0,0,0
2880,cowardly,0,0,0,1,0,1,0,0,0,0
2881,cowboy,0,0,0,0,0,0,0,0,0,0
2882,cowhide,0,0,0,0,0,0,0,0,0,0
2883,cowl,0,0,0,0,0,0,0,0,0,0
2884,coworker,0,0,0,0,0,0,0,0,0,0
2885,coy,0,0,0,1,0,0,0,0,0,0
2886,coyote,0,0,0,1,0,0,0,0,0,0
2887,crab,0,0,0,0,0,0,0,0,0,0
2888,crabby,1,0,0,0,0,1,0,0,0,0
2889,crack,0,0,0,0,0,1,0,0,0,0
2890,cracked,1,0,0,1,0,1,0,0,0,0
2891,cracker,0,0,0,0,0,0,0,0,0,0
2892,cracking,0,0,0,0,0,1,0,0,0,0
2893,crackle,0,0,0,0,0,0,0,0,0,0
2894,cradle,0,1,0,0,1,0,1,0,0,1
2895,craft,0,0,0,0,0,0,1,0,0,0
2896,craftsman,0,0,0,0,0,0,1,0,0,0
2897,crafty,0,0,0,0,0,0,0,0,0,0
2898,craig,0,0,0,0,0,0,0,0,0,0
2899,crammed,0,0,0,0,0,0,0,0,0,0
2900,cramp,0,1,0,0,0,1,0,0,0,0
2901,cramped,0,0,0,0,0,1,0,0,0,0
2902,crane,0,0,0,0,0,0,0,0,0,0
2903,cranium,0,0,0,0,0,0,0,0,0,0
2904,crank,0,0,0,0,0,1,0,0,0,0
2905,cranky,1,0,0,0,0,1,0,0,0,0
2906,crap,0,0,1,0,0,1,0,0,0,0
2907,craps,0,1,0,0,0,0,0,0,0,0
2908,crash,0,0,0,1,0,1,0,1,1,0
2909,crate,0,0,0,0,0,0,0,0,0,0
2910,crater,0,0,0,0,0,0,0,0,0,0
2911,crave,0,1,0,0,0,0,0,0,0,0
2912,craving,0,1,0,0,0,0,0,0,0,0
2913,crawfish,0,0,0,0,0,0,0,0,0,0
2914,crawl,0,0,1,0,0,1,0,0,0,0
2915,crayons,0,0,0,0,0,0,0,0,0,0
2916,craze,0,0,0,0,0,0,0,0,0,0
2917,crazed,1,0,0,1,0,1,0,0,0,0
2918,crazy,1,0,0,1,0,1,0,1,0,0
2919,creaking,0,0,0,0,0,1,0,0,0,0
2920,cream,0,1,0,0,1,0,1,0,1,0
2921,creamer,0,0,0,0,0,0,0,0,0,0
2922,creamy,0,0,0,0,0,0,0,0,0,0
2923,crease,0,0,0,0,0,0,0,0,0,0
2924,create,0,0,0,0,1,0,1,0,0,0
2925,creation,0,0,0,0,0,0,0,0,0,0
2926,creative,0,0,0,0,0,0,1,0,0,0
2927,creator,0,0,0,0,0,0,0,0,0,0
2928,creature,0,0,1,1,0,1,0,0,0,0
2929,credence,0,0,0,0,0,0,1,0,0,1
2930,credential,0,0,0,0,0,0,1,0,0,1
2931,credentials,0,0,0,0,0,0,0,0,0,0
2932,credibility,0,0,0,0,0,0,1,0,0,1
2933,credible,0,0,0,0,0,0,1,0,0,1
2934,credit,0,0,0,0,0,0,1,0,0,1
2935,creditable,0,0,0,0,0,0,1,0,0,1
2936,credited,0,0,0,0,0,0,1,0,0,0
2937,crediting,0,0,0,0,0,0,0,0,0,0
2938,creditor,0,0,0,0,0,0,0,0,0,0
2939,creed,0,0,0,0,0,0,0,0,0,0
2940,creek,0,0,0,0,0,0,0,0,0,0
2941,creep,0,0,0,0,0,1,0,0,0,0
2942,creeping,0,1,0,0,0,0,0,0,0,0
2943,cremation,0,0,0,0,0,0,0,1,0,0
2944,creole,0,0,0,0,0,0,0,0,0,0
2945,crescendo,0,1,0,0,1,0,1,0,1,1
2946,crescent,0,0,0,0,0,0,0,0,0,0
2947,crevice,0,0,0,0,0,0,0,0,0,0
2948,crew,0,0,0,0,0,0,0,0,0,1
2949,crib,0,0,0,0,0,0,0,0,0,0
2950,cricket,0,0,0,0,0,0,0,0,0,0
2951,crime,1,0,0,0,0,1,0,0,0,0
2952,criminal,1,0,1,1,0,1,0,0,0,0
2953,criminality,1,0,1,1,0,1,0,0,0,0
2954,crimp,0,0,0,0,0,0,0,0,0,0
2955,crimson,0,0,0,0,0,0,0,0,0,0
2956,cringe,0,0,1,1,0,1,0,1,0,0
2957,cripple,0,0,0,1,0,1,0,1,0,0
2958,crippled,0,0,0,0,0,1,0,1,0,0
2959,crisis,0,0,0,0,0,1,0,0,0,0
2960,crisp,0,0,0,0,0,1,0,0,0,1
2961,criterion,0,0,0,0,0,0,0,0,0,0
2962,critic,0,0,0,0,0,1,0,0,0,0
2963,criticism,1,0,0,0,0,1,0,1,0,0
2964,criticize,1,0,1,1,0,1,0,1,0,0
2965,critique,0,0,0,0,0,0,1,0,0,0
2966,critter,0,0,1,0,0,0,0,0,0,0
2967,croak,0,0,0,0,0,0,0,0,0,0
2968,crock,0,0,0,0,0,0,0,0,0,0
2969,crockery,0,0,0,0,0,0,0,0,0,0
2970,crocodile,0,0,0,1,0,0,0,0,0,0
2971,croft,0,0,0,0,0,0,0,0,0,0
2972,crook,0,0,0,0,0,1,0,0,0,0
2973,crop,0,0,0,0,0,0,0,0,0,0
2974,croquet,0,0,0,0,0,0,0,0,0,0
2975,cross,1,0,0,1,0,1,0,1,0,0
2976,crossbow,0,0,0,0,0,0,0,0,0,0
2977,crossed,0,0,0,0,0,0,0,0,0,0
2978,crossing,0,0,0,0,0,0,0,0,0,0
2979,crotch,0,0,0,0,0,0,0,0,0,0
2980,crouch,0,0,0,1,0,0,0,0,0,0
2981,crouched,0,0,0,0,0,0,0,0,0,0
2982,crouching,0,0,0,1,0,1,0,0,0,0
2983,croupier,0,0,0,0,0,0,0,0,0,0
2984,crow,0,0,0,0,0,0,0,0,0,0
2985,crowd,0,0,0,0,0,0,0,0,0,0
2986,crowded,0,0,0,0,0,0,0,0,0,0
2987,crown,0,0,0,0,0,0,0,0,0,0
2988,crowning,0,1,0,0,1,0,1,0,1,1
2989,crucial,0,0,0,0,0,0,1,0,0,1
2990,cruciate,0,0,0,0,0,1,0,0,0,0
2991,crucifix,0,0,0,0,0,0,0,0,0,0
2992,crucifixion,1,0,1,1,0,1,0,1,0,0
2993,crude,0,0,1,0,0,1,0,0,0,0
2994,cruel,1,0,1,1,0,1,0,1,0,0
2995,cruelly,1,0,0,1,0,1,0,0,0,0
2996,cruelty,1,0,1,1,0,1,0,1,0,0
2997,cruise,0,0,0,0,0,0,0,0,0,0
2998,cruiser,0,0,0,0,0,0,0,0,0,0
2999,crumb,0,0,0,0,0,0,0,0,0,0
3000,crumbling,0,0,0,0,0,1,0,1,0,0
3001,crunch,1,0,0,0,0,1,0,0,0,0
3002,crusade,1,0,0,1,0,1,0,0,0,0
3003,crush,0,0,0,0,0,0,0,0,0,0
3004,crushed,1,0,1,1,0,1,0,1,0,0
3005,crushing,1,0,1,1,0,1,0,0,0,0
3006,crust,0,0,0,0,0,0,0,0,0,0
3007,crusty,0,0,1,0,0,1,0,0,0,0
3008,crutch,0,0,0,0,0,0,0,0,0,0
3009,crux,0,0,0,0,0,0,0,0,0,0
3010,cry,0,0,0,0,0,1,0,1,0,0
3011,crying,0,0,0,0,0,1,0,1,0,0
3012,crypt,0,0,0,1,0,1,0,1,0,0
3013,cryptic,0,0,0,0,0,0,0,0,0,0
3014,cryptography,0,0,0,0,0,0,0,0,0,0
3015,crystal,0,0,0,0,0,0,1,0,0,0
3016,crystalline,0,0,0,0,0,0,0,0,0,0
3017,crystallization,0,0,0,0,0,0,0,0,0,0
3018,cub,0,0,0,0,0,0,0,0,0,0
3019,cube,0,0,0,0,0,0,0,0,0,1
3020,cubicle,0,0,0,0,0,0,0,0,0,0
3021,cuckold,0,0,1,0,0,1,0,0,0,0
3022,cuckoo,0,0,0,0,0,1,0,0,0,0
3023,cuddle,0,0,0,0,1,0,1,0,0,1
3024,cue,0,1,0,0,0,0,0,0,0,0
3025,cuff,0,0,0,0,0,0,0,0,0,0
3026,cuisine,0,0,0,0,0,0,0,0,0,0
3027,culinary,0,0,0,0,0,0,1,0,0,1
3028,cull,0,0,0,0,0,1,0,0,0,0
3029,culminate,0,0,0,0,0,0,0,0,0,0
3030,culmination,0,0,0,0,0,0,1,0,0,0
3031,culpability,0,0,0,0,0,1,0,0,0,0
3032,culpable,0,0,0,0,0,1,0,0,0,0
3033,culprit,0,0,0,0,0,1,0,0,0,0
3034,cult,0,0,0,1,0,1,0,0,0,0
3035,cultivate,0,1,0,0,0,0,1,0,0,1
3036,cultivated,0,0,0,0,0,0,1,0,0,0
3037,cultivation,0,0,0,0,0,0,1,0,0,0
3038,culture,0,0,0,0,0,0,1,0,0,0
3039,culvert,0,0,0,0,0,0,0,0,0,0
3040,cumbersome,0,0,0,0,0,1,0,1,0,0
3041,cumulus,0,0,0,0,0,0,0,0,0,0
3042,cunning,0,0,0,0,0,1,1,0,0,0
3043,cup,0,0,0,0,0,0,0,0,0,0
3044,cupboard,0,0,0,0,0,0,0,0,0,0
3045,cupping,0,0,1,1,0,1,0,1,0,0
3046,cur,1,0,1,1,0,1,0,0,0,0
3047,curable,0,0,0,0,0,0,1,0,0,1
3048,curate,0,0,0,0,0,0,0,0,0,0
3049,curative,0,0,0,0,0,0,0,0,0,0
3050,curator,0,0,0,0,0,0,0,0,0,0
3051,curb,0,0,0,0,0,0,0,0,0,0
3052,curd,0,0,0,0,0,0,0,0,0,0
3053,curfew,0,0,0,0,0,0,0,0,0,0
3054,curiosity,0,1,0,0,0,0,1,0,1,0
3055,curl,0,0,0,0,0,0,1,0,0,0
3056,curling,0,0,0,0,0,0,0,0,0,0
3057,currency,0,0,0,0,0,0,0,0,0,0
3058,current,0,0,0,0,0,0,0,0,0,0
3059,curriculum,0,0,0,0,0,0,0,0,0,0
3060,curry,0,0,0,0,0,0,0,0,0,0
3061,curse,1,0,1,1,0,1,0,1,0,0
3062,cursed,1,0,0,1,0,1,0,1,0,0
3063,cursing,1,0,1,0,0,1,0,0,0,0
3064,cursory,0,0,0,0,0,1,0,0,0,0
3065,curt,0,0,0,0,0,0,0,0,0,0
3066,curtail,0,0,0,0,0,0,0,0,0,0
3067,curtailment,0,0,0,0,0,0,0,0,0,0
3068,curtain,0,0,0,0,0,0,0,0,0,0
3069,curvature,0,0,0,0,0,0,0,0,0,0
3070,curve,0,0,0,0,0,0,0,0,0,0
3071,curved,0,0,0,0,0,0,0,0,0,0
3072,curvilinear,0,0,0,0,0,0,0,0,0,0
3073,cushion,0,0,0,0,0,0,1,0,0,0
3074,cusp,0,0,0,0,0,0,0,0,0,0
3075,cussed,1,0,0,0,0,0,0,0,0,0
3076,custodian,0,0,0,0,0,0,0,0,0,1
3077,custody,0,0,0,0,0,0,0,0,0,1
3078,custom,0,0,0,0,0,0,0,0,0,0
3079,customary,0,0,0,0,0,0,0,0,0,0
3080,customer,0,0,0,0,0,0,1,0,0,0
3081,cut,0,0,0,0,0,0,0,0,0,0
3082,cutaneous,0,0,0,0,0,0,0,0,0,0
3083,cute,0,0,0,0,0,0,1,0,0,0
3084,cuticle,0,0,0,0,0,0,0,0,0,0
3085,cutlery,0,0,0,0,0,0,0,0,0,0
3086,cutter,0,0,0,1,0,1,0,0,0,0
3087,cutters,0,0,0,0,0,0,1,0,0,0
3088,cutthroat,1,0,0,1,0,1,0,0,0,0
3089,cutting,1,0,1,1,0,1,0,1,0,0
3090,cuttings,0,0,0,0,0,0,0,0,0,0
3091,cwt,0,0,0,0,0,0,0,0,0,0
3092,cyanide,0,0,0,1,0,1,0,0,0,0
3093,cycle,0,0,0,0,0,0,0,0,0,0
3094,cyclical,0,0,0,0,0,0,0,0,0,0
3095,cyclist,0,0,0,0,0,0,0,0,0,0
3096,cyclone,0,0,0,1,0,1,0,0,1,0
3097,cylinder,0,0,0,0,0,0,0,0,0,0
3098,cylindrical,0,0,0,0,0,0,0,0,0,0
3099,cymbal,0,0,0,0,0,0,0,0,0,0
3100,cynic,0,0,0,0,0,0,0,0,0,0
3101,cyst,0,0,0,1,0,1,0,1,0,0
3102,cystic,0,0,1,0,0,0,0,0,0,0
3103,cytomegalovirus,0,0,0,0,0,1,0,1,0,0
3104,cytoplasm,0,0,0,0,0,0,0,0,0,0
3105,czar,0,0,0,0,0,0,0,0,0,0
3106,dab,0,0,0,0,0,0,0,0,0,0
3107,dabble,0,0,0,0,0,0,0,0,0,0
3108,dabbling,1,0,1,0,0,1,0,0,0,0
3109,dad,0,0,0,0,0,0,0,0,0,0
3110,dado,0,0,0,0,0,0,0,0,0,0
3111,daemon,1,0,1,1,0,1,0,1,1,0
3112,daft,0,0,1,0,0,1,0,0,0,0
3113,dagger,0,0,0,1,0,1,0,0,0,0
3114,daily,0,1,0,0,0,0,0,0,0,0
3115,dainty,0,0,0,0,0,0,0,0,0,0
3116,dairy,0,0,0,0,0,0,0,0,0,0
3117,dak,0,0,0,0,0,0,0,0,0,0
3118,dale,0,0,0,0,0,0,0,0,0,0
3119,dam,0,0,0,0,0,0,0,0,0,0
3120,damage,1,0,1,0,0,1,0,1,0,0
3121,damages,0,0,0,0,0,1,0,1,0,0
3122,dame,1,0,1,0,0,0,1,0,0,1
3123,damn,1,0,1,0,0,1,0,0,0,0
3124,damnation,1,0,0,1,0,1,0,1,0,0
3125,damned,0,0,0,0,0,1,0,0,0,0
3126,damp,0,0,0,0,0,0,0,0,0,0
3127,dampened,0,0,0,0,0,0,0,0,0,0
3128,damper,0,0,0,0,0,1,0,0,0,0
3129,damsel,0,0,0,0,0,0,0,0,0,0
3130,dance,0,0,0,0,1,0,1,0,0,1
3131,dancer,0,0,0,0,0,0,0,0,0,0
3132,dandruff,0,0,0,0,0,1,0,0,0,0
3133,dandy,0,0,1,0,0,1,0,0,0,0
3134,danger,0,0,0,1,0,1,0,1,0,0
3135,dangerous,0,0,0,1,0,1,0,0,0,0
3136,dangle,0,0,0,0,0,0,0,0,0,0
3137,dank,0,0,1,0,0,0,0,0,0,0
3138,dapper,0,0,0,0,0,0,0,0,0,0
3139,dare,0,1,0,0,0,0,0,0,0,1
3140,daring,0,0,0,0,0,0,1,0,0,0
3141,dark,0,0,0,0,0,0,0,1,0,0
3142,darken,0,0,0,1,0,1,0,1,0,0
3143,darkened,0,0,0,1,0,1,0,1,0,0
3144,darkly,0,0,0,0,0,0,0,0,0,0
3145,darkness,1,0,0,1,0,1,0,1,0,0
3146,darling,0,0,0,0,1,0,1,0,0,1
3147,darn,0,0,0,0,0,0,0,0,0,0
3148,dart,0,0,0,1,0,0,0,0,0,0
3149,dash,0,0,0,0,0,0,0,0,0,0
3150,dashboard,0,0,0,0,0,0,0,0,0,0
3151,dashed,1,0,0,1,0,1,0,1,0,0
3152,dashing,0,0,0,0,0,0,1,0,0,0
3153,dastardly,1,0,1,1,0,1,0,0,0,0
3154,data,0,0,0,0,0,0,0,0,0,0
3155,database,0,0,0,0,0,0,0,0,0,0
3156,date,0,0,0,0,0,0,0,0,0,0
3157,daughter,0,0,0,0,1,0,1,0,0,0
3158,dawn,0,1,0,0,1,0,1,0,1,1
3159,day,0,0,0,0,0,0,0,0,0,0
3160,daybreak,0,0,0,0,0,0,0,0,0,0
3161,daydreaming,0,0,0,0,0,0,0,0,0,0
3162,daze,0,0,0,0,0,0,0,0,0,0
3163,dazed,0,0,0,0,0,1,0,0,0,0
3164,dazzling,0,0,0,0,0,0,0,0,0,0
3165,deacon,0,0,0,0,0,0,0,0,0,1
3166,deactivate,0,0,0,0,0,1,0,0,0,0
3167,deadlock,0,0,0,0,0,1,0,0,0,0
3168,deadly,1,0,1,1,0,1,0,1,0,0
3169,deafening,0,0,0,0,0,0,0,0,0,0
3170,deafness,0,0,0,0,0,0,0,0,0,0
3171,deal,0,1,0,0,1,0,1,0,1,1
3172,dealer,0,0,0,0,0,0,0,0,0,0
3173,dealing,0,0,0,0,0,0,0,0,0,0
3174,dealings,0,0,0,0,0,0,0,0,0,1
3175,dean,0,0,0,0,0,0,0,0,0,0
3176,dear,0,0,0,0,0,0,1,0,0,0
3177,dearth,0,0,0,0,0,0,0,0,0,0
3178,death,1,1,1,1,0,1,0,1,1,0
3179,debacle,0,0,0,1,0,1,0,1,0,0
3180,debatable,0,0,0,0,0,0,0,0,0,0
3181,debate,0,0,0,0,0,0,1,0,0,0
3182,debauchery,0,0,1,1,0,1,0,0,0,0
3183,debenture,0,1,0,0,0,0,0,0,0,0
3184,debit,0,0,0,0,0,0,0,0,0,0
3185,debris,0,0,1,0,0,1,0,0,0,0
3186,debt,0,0,0,0,0,1,0,1,0,0
3187,debtor,0,0,0,0,0,1,0,0,0,0
3188,debut,0,0,0,0,0,0,0,0,0,0
3189,decade,0,0,0,0,0,0,0,0,0,0
3190,decanter,0,0,0,0,0,0,0,0,0,0
3191,decay,0,0,0,1,0,1,0,1,0,0
3192,decayed,0,0,1,0,0,1,0,1,0,0
3193,deceased,0,0,0,0,0,1,0,1,0,0
3194,deceit,1,0,1,1,0,1,0,1,1,0
3195,deceitful,0,0,1,0,0,1,0,1,0,0
3196,deceive,1,0,1,0,0,1,0,1,0,0
3197,deceived,1,0,0,0,0,1,0,0,0,0
3198,deceiving,0,0,0,0,0,1,0,0,0,1
3199,decency,0,0,0,0,0,0,1,0,0,0
3200,decent,0,0,0,0,0,0,1,0,0,0
3201,deception,0,0,0,0,0,1,0,0,0,0
3202,deceptive,0,0,0,0,0,1,0,0,0,0
3203,decidedly,0,0,0,0,0,0,0,0,0,0
3204,deciduous,0,0,0,0,0,0,0,0,0,0
3205,decimal,0,0,0,0,0,0,0,0,0,0
3206,decipher,0,0,0,0,0,0,0,0,0,0
3207,decision,0,0,0,0,0,0,0,0,0,0
3208,decisive,0,0,0,0,0,0,0,0,0,0
3209,deck,0,0,0,0,0,0,0,0,0,0
3210,declaration,0,0,0,0,0,0,0,0,0,0
3211,declaratory,0,0,0,0,0,0,1,0,0,0
3212,declare,0,0,0,0,0,0,0,0,0,0
3213,declination,0,0,0,0,0,1,0,0,0,0
3214,decline,0,0,0,0,0,1,0,0,0,0
3215,declining,0,0,0,0,0,1,0,0,0,0
3216,decompose,0,0,1,0,0,0,0,0,0,0
3217,decomposed,0,0,0,0,0,0,0,1,0,0
3218,decomposition,0,0,1,1,0,1,0,1,0,0
3219,decorate,0,0,0,0,0,0,0,0,0,0
3220,decoration,0,0,0,0,0,0,0,0,0,0
3221,decorum,0,0,0,0,0,0,0,0,0,0
3222,decoy,0,0,0,0,0,0,0,0,1,0
3223,decrease,0,0,0,0,0,1,0,0,0,0
3224,decreased,0,0,0,0,0,0,0,0,0,0
3225,decreasing,0,0,0,0,0,0,0,0,0,0
3226,decree,0,0,0,0,0,0,0,0,0,0
3227,decrement,0,0,0,0,0,1,0,0,0,0
3228,decrepit,0,0,0,0,0,1,0,0,0,0
3229,decry,1,0,0,0,0,1,0,0,0,0
3230,dedication,0,0,0,0,0,0,1,0,0,0
3231,deduce,0,0,0,0,0,0,0,0,0,0
3232,deduct,0,0,0,0,0,1,0,0,0,0
3233,deduction,0,0,0,0,0,0,0,0,0,0
3234,deed,0,0,0,0,0,0,0,0,0,1
3235,deepen,0,0,0,0,0,0,0,0,0,0
3236,deer,0,0,0,0,0,0,0,0,0,0
3237,defamation,0,0,1,1,0,1,0,0,0,0
3238,defamatory,1,0,0,0,0,1,0,0,0,0
3239,default,0,0,1,1,0,1,0,1,0,0
3240,defeat,0,0,0,0,0,1,0,0,0,0
3241,defeated,0,0,0,0,0,1,0,1,0,0
3242,defect,1,0,0,0,0,1,0,0,0,0
3243,defection,0,0,0,1,0,1,0,0,0,0
3244,defective,0,0,1,0,0,1,0,0,0,0
3245,defend,0,0,0,1,0,0,1,0,0,0
3246,defendant,1,0,0,1,0,0,0,1,0,0
3247,defended,0,0,0,0,0,0,1,0,0,1
3248,defender,0,0,0,0,0,0,1,0,0,1
3249,defending,0,0,0,0,0,0,1,0,0,0
3250,defense,1,1,0,1,0,0,1,0,0,0
3251,defenseless,0,0,0,1,0,1,0,1,0,0
3252,defensible,0,0,0,0,0,0,0,0,0,0
3253,defensive,0,0,0,0,0,0,0,0,0,0
3254,defer,0,0,0,0,0,0,0,0,0,0
3255,deference,0,0,0,0,0,0,1,0,0,1
3256,deferral,0,0,0,0,0,1,0,0,0,0
3257,deferring,0,0,0,0,0,0,0,0,0,0
3258,defiance,1,0,1,1,0,1,0,0,0,0
3259,defiant,1,0,0,0,0,1,0,0,0,0
3260,deficiency,0,0,0,0,0,1,0,0,0,0
3261,deficit,0,0,0,0,0,1,0,0,0,0
3262,define,0,0,0,0,0,0,0,0,0,0
3263,defined,0,0,0,0,0,0,0,0,0,0
3264,definition,0,0,0,0,0,0,0,0,0,0
3265,definitive,0,0,0,0,0,0,1,0,0,1
3266,deflate,1,0,0,0,0,1,0,1,0,0
3267,deflation,0,0,0,1,0,1,0,0,0,0
3268,deflect,0,0,0,0,0,0,0,0,0,0
3269,deflection,0,0,0,0,0,0,0,0,0,0
3270,defloration,0,0,0,0,0,0,0,0,0,0
3271,deform,0,0,1,0,0,1,0,0,0,0
3272,deformed,0,0,1,0,0,1,0,1,0,0
3273,deformity,0,0,1,1,0,1,0,1,0,0
3274,defraud,1,0,1,0,0,1,0,0,0,0
3275,defray,0,0,0,0,0,0,0,0,0,0
3276,deft,0,0,0,0,0,0,0,0,0,0
3277,defunct,0,0,0,0,0,1,0,1,0,0
3278,defy,1,0,0,1,0,1,0,1,1,0
3279,degeneracy,1,0,1,0,0,1,0,1,0,0
3280,degenerate,0,0,0,0,0,1,0,0,0,0
3281,degeneration,0,0,0,0,0,0,0,0,0,0
3282,degradation,0,0,0,0,0,1,0,0,0,0
3283,degrade,0,0,1,0,0,1,0,0,0,0
3284,degrading,0,0,1,1,0,1,0,1,0,0
3285,degree,0,0,0,0,0,0,1,0,0,0
3286,dehydrated,0,0,0,0,0,0,0,0,0,0
3287,delay,1,0,1,1,0,1,0,1,0,0
3288,delayed,0,0,0,0,0,1,0,0,0,0
3289,delectable,0,0,0,0,0,0,1,0,0,0
3290,delegate,0,0,0,0,0,0,1,0,0,1
3291,delegation,0,0,0,0,0,0,0,0,0,0
3292,deleterious,1,0,1,1,0,1,0,0,0,0
3293,deletion,0,0,0,0,0,1,0,0,0,0
3294,deliberate,0,0,0,0,0,0,1,0,0,0
3295,deliberation,0,0,0,0,0,0,0,0,0,0
3296,deliberative,0,0,0,0,0,0,0,0,0,0
3297,delicacy,0,0,0,0,0,0,0,0,0,0
3298,delicious,0,0,0,0,1,0,1,0,0,0
3299,delight,0,1,0,0,1,0,1,0,0,0
3300,delighted,0,1,0,0,1,0,1,0,1,0
3301,delightful,0,1,0,0,1,0,1,0,0,1
3302,delineate,0,0,0,0,0,0,0,0,0,0
3303,delineation,0,0,0,0,0,0,0,0,0,0
3304,delinquency,0,0,0,0,0,1,0,0,0,0
3305,delinquent,1,0,1,0,0,1,0,0,0,0
3306,delirious,0,0,0,0,0,1,0,1,0,0
3307,delirium,0,0,1,0,0,1,0,1,0,0
3308,deliverance,0,1,0,0,1,0,1,0,0,1
3309,delivery,0,1,0,0,0,0,1,0,0,0
3310,dell,0,0,0,0,0,0,0,0,0,0
3311,delta,0,0,0,0,0,0,0,0,0,0
3312,deluge,0,0,0,1,0,1,0,1,1,0
3313,delusion,1,0,0,1,0,1,0,1,0,0
3314,delusional,1,0,0,1,0,1,0,0,0,0
3315,delve,0,0,0,0,0,0,0,0,0,0
3316,demand,1,0,0,0,0,1,0,0,0,0
3317,demanding,0,0,0,0,0,1,0,0,0,0
3318,demeanor,0,0,0,0,0,0,0,0,0,0
3319,demented,0,0,0,1,0,1,0,0,0,0
3320,dementia,0,0,0,1,0,1,0,1,0,0
3321,demise,0,0,0,1,0,1,0,1,0,0
3322,democracy,0,0,0,0,0,0,1,0,0,0
3323,democrat,0,0,0,0,0,0,0,0,0,0
3324,demolish,1,0,0,0,0,1,0,1,0,0
