song_id,title,artist,anger_score,anticipation_score,disgust_score,fear_score,joy_score,negative_score,positive_score,sadness_score,surprise_score,trust_score
6002,Mine (Live/2011),Taylor Swift,14,13,8,15,8,28,20,16,6,9
5997,Enchanted (Live/2011),Taylor Swift,10,16,5,10,15,20,30,12,13,17
5993,The Story Of Us (Live/2011),Taylor Swift,14,12,8,17,9,34,26,18,7,8
5984,The Archer (Live from Paris),Taylor Swift,10,7,7,13,8,15,16,10,5,8
5983,You Need To Calm Down (Live from Paris),Taylor Swift,14,9,11,15,8,20,24,10,6,10
5982,​peace (the long pond studio sessions),Taylor Swift,11,9,9,14,8,24,19,13,6,10
5978,​mad woman (the long pond studio sessions),Taylor Swift,18,8,10,17,3,26,15,10,5,9
5970,Lover (Live from Paris),Taylor Swift,12,6,7,15,7,23,19,12,5,10
5968,​seven (the long pond studio sessions),Taylor Swift,17,8,9,18,8,24,20,12,8,3
5956,​betty (the long pond studio sessions),Taylor Swift,13,12,10,10,12,22,28,11,5,14
5951,​the lakes (the long pond studio sessions),Taylor Swift,5,8,1,8,5,13,16,10,1,9
5926,Long Live (Remix),Taylor Swift,13,11,11,14,5,26,13,8,7,9
5911,​betty (Live from the 2020 Academy of Country Music Awards),Taylor Swift,13,12,10,10,12,23,28,12,5,14
5907,​willow (moonlit witch version),Taylor Swift,9,8,7,11,4,19,16,11,5,9
5894,​my tears ricochet (the long pond studio sessions),Taylor Swift,23,10,16,21,9,33,23,16,7,11
5891,Clean/Long Live/New Year’s Day,Taylor Swift,13,16,11,17,13,40,26,16,11,15
5845,​willow [dancing witch version (Elvira remix)],Taylor Swift,9,8,7,11,4,19,16,11,5,9
5819,The 1989 World Tour - Special Guests,Taylor Swift,17,15,12,16,14,47,49,15,5,28
5806,A Place In This World (Live from SoHo),Taylor Swift,6,9,3,6,7,14,15,9,7,7
5794,Reputation Tour Costumes,Taylor Swift,3,4,6,3,5,6,11,3,3,2
5765,State of Grace (Acoustic Version),Taylor Swift,10,7,7,12,7,20,23,12,6,8
5762,Silent Night,Taylor Swift,1,9,2,5,13,3,21,3,2,11
5748,Today Was a Fairytale,Taylor Swift,5,5,4,5,5,9,14,6,4,2
5737,Long Live/New Year’s Day,Taylor Swift,12,11,10,14,10,33,19,12,9,10
5720,SuperStar,Taylor Swift,6,7,5,8,11,11,20,4,6,11
5717,A Place In This World,Taylor Swift,5,9,2,5,6,8,13,7,6,5
5715,Macavity,Taylor Swift,21,13,17,27,11,36,25,15,10,15
5706,Superman,Taylor Swift,6,5,6,7,9,18,22,10,4,16
5703,Change,Taylor Swift,15,8,7,14,5,20,16,12,4,8
5692,The Best Day,Taylor Swift,8,10,7,12,15,22,29,9,8,16
5685,The Way I Loved You,Taylor Swift,16,13,13,14,15,29,27,11,10,18
5680,Tim McGraw,Taylor Swift,5,10,6,4,8,10,15,7,4,9
5981,​epiphany (the long pond studio sessions),Taylor Swift,5,4,7,8,5,17,10,9,1,6
5790,Treacherous (Original Demo Recording),Taylor Swift,6,5,4,6,4,11,14,6,5,4
5888,Reputation Tour Book Intro,Taylor Swift,16,14,10,14,16,25,32,13,6,18
5697,Untouchable,Taylor Swift,3,5,2,5,3,8,11,5,2,4
5988,Better Than Revenge (Live/2011),Taylor Swift,11,11,6,11,9,22,23,10,11,19
5939,Barnyard Song,Taylor Swift,8,6,6,6,3,11,8,8,1,6
5994,Mary’s Song (Oh My My My) (Live from SoHo),Taylor Swift,10,11,8,7,10,16,20,9,7,14
5969,​the last great american dynasty (the long pond studio sessions),Taylor Swift,14,11,12,15,11,24,30,14,6,12
5918,​exile (the long pond studio sessions),Taylor Swift,7,4,6,9,4,16,18,10,5,4
5792,Taylor Swift’s Reputation (Reputation Tour Intro),Taylor Swift,13,12,6,9,5,20,27,8,3,12
5701,Mary’s Song (Oh My My My),Taylor Swift,10,11,8,7,10,16,20,9,7,14
5941,​this is me trying (the long pond studio sessions),Taylor Swift,15,2,7,13,1,27,7,9,1,4
6006,Ours (Live/2011),Taylor Swift,7,8,5,10,9,26,18,11,5,10
5696,Cold as You,Taylor Swift,9,6,8,11,6,18,17,10,2,7
5679,Ours,Taylor Swift,7,8,5,10,9,26,18,11,5,10
5756,Drops of Jupiter (Live/2011),Taylor Swift,11,10,7,13,11,23,19,10,6,8
6005,Haunted (Live/2011),Taylor Swift,3,8,3,10,4,15,14,14,5,7
6001,Mean (Live/2011),Taylor Swift,11,6,9,11,4,25,14,13,4,6
5922,The Man (Live From Paris),Taylor Swift,10,6,7,10,6,17,19,6,2,9
5826,Breathless,Taylor Swift,7,9,6,13,9,15,16,9,6,4
5753,I Did Something Bad (Reputation Tour Remix),Taylor Swift,8,4,6,6,5,14,13,6,2,6
5733,Wildest Dreams / Enchanted,Taylor Swift,4,11,5,3,9,15,21,8,8,10
5722,Sweeter Than Fiction,Taylor Swift,9,13,4,6,8,18,16,10,6,8
5698,Back to December / Apologize / You’re Not Sorry (Live/2011),Taylor Swift,9,13,8,15,14,20,27,15,5,14
5903,Long Live Speeches,Taylor Swift,4,1,2,2,3,6,9,3,0,3
5772,Delicate Speeches,Taylor Swift,4,1,2,2,3,6,9,3,0,3
5723,I Wish You Would (Voice Memo),Taylor Swift,8,14,9,7,9,18,25,11,4,10
5721,Eyes Open,Taylor Swift,7,12,3,5,6,14,17,10,7,9
5976,​hoax (the long pond studio sessions),Taylor Swift,11,7,6,13,8,20,19,15,7,8
5967,​mirrorball (the long pond studio sessions),Taylor Swift,7,5,5,12,8,10,15,7,5,5
5954,​august (the long pond studio sessions),Taylor Swift,2,6,2,5,3,12,11,7,4,3
5904,Stay Stay Stay / Ho Hey,Taylor Swift,12,15,7,14,11,19,22,11,6,9
5730,Thug Story,Taylor Swift,14,9,6,13,5,18,18,10,1,10
5726,Dark Blue Tennessee,Taylor Swift,6,8,5,8,5,13,10,11,3,5
5707,Tell Me Why,Taylor Swift,8,4,7,7,5,19,13,8,4,7
5684,Never Grow Up,Taylor Swift,11,8,7,12,8,16,18,13,4,9
5681,Stay Stay Stay,Taylor Swift,12,10,6,13,8,16,17,8,5,5
5955,Soon You’ll Get Better (One World: Together At Home),Taylor Swift,7,5,4,9,4,13,11,5,4,7
5947,Daylight (Live from Paris),Taylor Swift,11,8,7,14,5,26,18,15,4,10
5905,Love They Haven’t Thought of Yet,Taylor Swift,4,9,2,3,9,10,17,7,3,9
5861,Bette Davis Eyes (Live/2011),Taylor Swift,5,7,3,4,6,16,13,7,4,3
5742,I’d Lie,Taylor Swift,8,9,6,6,13,21,24,9,7,15
5718,Come In With the Rain,Taylor Swift,4,8,3,5,5,7,11,5,5,3
5695,Girl at Home,Taylor Swift,7,6,4,8,4,13,17,7,1,7
5693,Hey Stephen,Taylor Swift,7,8,6,7,8,10,17,6,5,9
5710,Stay Beautiful,Taylor Swift,2,3,2,3,6,3,16,2,2,9
