song_id,title,artist,anger_score,anticipation_score,disgust_score,fear_score,joy_score,negative_score,positive_score,sadness_score,surprise_score,trust_score
144,Help Is Round the Corner,Coldplay,4,4,2,3,2,10,7,6,3,4
108,Life Is for Living,Coldplay,1,1,1,2,1,4,3,5,0,2
84,Everything’s Not Lost,Coldplay,4,3,4,4,2,10,7,8,1,5
123,We All Fall in Love Sometimes,Coldplay,3,6,4,5,5,12,14,6,3,5
295,Talk (Junkie XL Mix),Coldplay,7,4,4,10,3,12,8,7,2,4
152,1.36,Coldplay,5,2,7,5,1,12,4,9,1,5
50,Talk,Coldplay,9,3,6,10,3,14,11,11,2,8
12,Daddy,Coldplay,2,3,1,5,2,5,4,4,1,1
6,Everglow,Coldplay,4,7,5,9,10,11,17,8,2,9
224,Adventure of a Lifetime (Live in Buenos Aires),Coldplay,4,10,2,7,8,10,16,8,2,7
201,Adventure of a Lifetime (Audien Remix),Coldplay,3,7,1,6,6,6,12,6,2,5
167,Adventure of a Lifetime (Matoma Remix),Coldplay,3,8,1,6,7,6,14,6,2,6
159,Super Bowl 50 Halftime Show,Coldplay,3,4,0,2,3,5,6,2,1,1
131,A Head Full of Dreams (Live In Buenos Aires),Coldplay,19,14,13,19,14,31,26,20,9,15
7,Adventure of a Lifetime,Coldplay,3,9,1,6,7,6,16,6,3,7
70,Guns,Coldplay,6,7,6,8,5,14,13,6,7,7
82,Flags,Coldplay,7,5,6,7,7,14,22,6,1,10
62,Rastafarian Targaryen,Coldplay,3,2,1,6,3,3,5,2,1,1
245,Magic (Live In Buenos Aires),Coldplay,5,3,3,9,4,12,11,11,2,4
150,Such a Rush,Coldplay,2,2,1,1,1,3,4,2,1,1
10,Magic,Coldplay,4,1,2,6,2,8,5,8,1,2
242,Clocks (Live in Buenos Aires),Coldplay,10,9,5,12,5,14,13,11,1,4
