song_id,title,artist,anger_score,anticipation_score,disgust_score,fear_score,joy_score,negative_score,positive_score,sadness_score,surprise_score,trust_score
4241,Waking Up in Vegas (Jason Nevins Electrotec Club Remix),Katy Perry,7,6,6,5,7,20,12,10,4,8
4238,Waking Up in Vegas (Manhattan Clique Luxor Dub),Katy Perry,7,6,6,5,7,20,12,10,4,8
4237,Waking Up in Vegas (Manhattan Clique Bellagio Remix),Katy Perry,7,6,6,5,7,20,12,10,4,8
4221,Waking Up in Vegas (Jason Nevins Electrotec Dub),Katy Perry,7,6,6,5,7,20,12,10,4,8
4206,Teenage Dream (Vandalism V8 Vocal Remix),Katy Perry,4,4,2,3,7,8,13,6,3,6
4203,Part of Me (Jacques Lu Cont’s Thin White Duke Radio Edit),Katy Perry,4,2,3,4,2,9,6,5,4,2
4191,The One That Got Away (Plastic Plates Club Mix),Katy Perry,0,2,0,1,3,1,7,2,1,3
4251,Teenage Dream (Breathe Electric Remix),Katy Perry,1,1,0,2,0,1,1,1,0,0
4250,E.T. (Breathe Electric Remix),Katy Perry,1,1,0,2,0,1,1,1,0,0
4215,Purer The Gold,Katy Perry,1,1,0,2,0,1,1,1,0,0
4208,Perfect Mystery,Katy Perry,1,1,0,2,0,1,1,1,0,0
4226,Dove,Katy Perry,0,0,0,0,0,0,1,0,0,0
