song_id,title,artist,anger_score,anticipation_score,disgust_score,fear_score,joy_score,negative_score,positive_score,sadness_score,surprise_score,trust_score
2578,Take a Bow (Subkulcha Club),Rihanna,6,8,7,4,9,16,21,8,3,12
2577,Wait Your Turn (Chew Fu Can’t Wait No More Fix),Rihanna,11,7,8,10,7,17,16,5,7,5
2571,Right Now (Dyro Radio Edit),Rihanna,9,6,5,9,3,13,4,5,5,1
2569,Shut Up And Drive (The Wideboys),Rihanna,11,8,6,11,4,17,11,8,4,6
2564,Where Have You Been? (Hardwell Club Mix),Rihanna,2,2,1,3,2,5,5,1,0,0
2562,Don’t Stop the Music (The Wideboys Club Mix),Rihanna,4,10,2,7,8,14,21,9,4,14
2558,Umbrella (Seamus Haji & Paul Emanuel Club Remix),Rihanna,1,7,1,3,9,3,16,3,4,9
2552,Love on the Brain (John Blake Remix),Rihanna,7,7,6,6,10,15,15,8,4,7
2548,Don’t Stop The Music (Jody den Broeder),Rihanna,4,10,2,7,8,14,21,9,4,14
2547,Rude Boy (Chew Fu Vitamin S Fix),Rihanna,2,3,0,4,2,7,7,4,2,2
2546,Take a Bow (Tony Moran & Warren Riggs),Rihanna,5,6,5,3,6,12,16,6,1,7
2543,Consideration (Stafford Brothers Remix),Rihanna,5,5,6,2,8,7,11,2,1,7
2541,Rude Boy (AZ2A Remix),Rihanna,2,2,0,4,2,6,6,4,1,1
2538,Sex with Me (DEVAULT Remix),Rihanna,10,6,5,8,5,14,10,8,3,3
2535,You da One (Almighty Club),Rihanna,7,6,3,5,7,12,10,6,4,4
2530,Work (Bad Royale Remix),Rihanna,11,12,7,14,12,23,32,15,7,14
2528,Umbrella (Lindbergh Palace Remix),Rihanna,1,7,1,3,9,3,16,3,3,8
2525,Umbrella (Seamus Haji & Paul Emanuel),Rihanna,1,7,1,3,9,3,16,3,3,8
2522,Consideration (Mangal Suvarnan Remix),Rihanna,7,9,7,7,9,13,20,5,3,13
2519,Needed Me (W&W Remix),Rihanna,13,3,6,7,5,15,11,6,4,6
2518,Sex with Me (Salva Remix),Rihanna,10,8,6,9,7,14,12,8,3,5
2517,Sex with Me (Addal Remix),Rihanna,10,6,6,8,5,14,10,8,2,3
2516,Umbrella (Music Video Version),Rihanna,4,11,3,6,12,10,24,6,5,11
2511,Love on the Brain (RY X Remix),Rihanna,5,3,1,4,5,6,9,4,2,4
2510,Consideration (James Carter Remix),Rihanna,6,7,4,6,6,11,17,5,3,11
2509,Work (Bad Royale Remix) [Clean],Rihanna,11,12,7,14,12,23,32,15,7,14
