song_id,title,artist,anger_score,anticipation_score,disgust_score,fear_score,joy_score,negative_score,positive_score,sadness_score,surprise_score,trust_score
436,Brain Damage,Eminem,27,26,22,25,19,58,43,32,16,24
435,8 Mile,Eminem,32,34,21,32,21,69,56,36,20,30
432,Framed,Eminem,20,29,20,34,14,56,47,23,14,31
431,Just Lose It,Eminem,20,16,15,19,20,36,34,16,17,18
430,Arose,Eminem,33,40,28,37,31,69,67,40,25,44
427,Bitch Please II,Eminem,29,22,20,29,19,62,39,19,7,20
426,Ass Like That,Eminem,16,13,13,17,15,42,38,15,7,25
425,Hailie’s Song,Eminem,21,25,17,22,19,36,36,19,12,24
423,Leaving Heaven,Eminem,40,27,26,34,20,65,53,34,9,22
421,25 to Life,Eminem,31,24,31,32,21,61,43,29,11,26
417,Guilty Conscience,Eminem,30,20,19,29,14,58,43,23,14,19
416,Offended,Eminem,52,40,37,44,23,109,73,40,19,45
415,Premonition (Intro),Eminem,27,22,24,24,18,48,45,33,11,17
412,Shake That,Eminem,21,16,26,19,14,48,34,23,12,19
404,Infinite,Eminem,29,17,22,36,16,68,51,28,12,26
403,White America,Eminem,28,19,17,31,16,61,50,28,9,33
395,So Much Better,Eminem,31,11,26,28,11,63,27,31,9,14
428,Marsh,Eminem,28,20,26,30,14,56,39,23,10,21
410,So Far...,Eminem,35,31,38,33,26,84,64,33,22,36
406,Kings Never Die,Eminem,38,26,20,41,24,73,58,35,14,33
418,Brainless,Eminem,44,34,34,45,25,92,65,34,26,32
411,Phenomenal,Eminem,30,24,17,29,9,60,33,25,10,25
409,Good Guy,Eminem,25,16,19,18,14,44,29,18,14,19
450,Who Knew,Eminem,32,12,19,31,13,46,35,16,8,21
449,Soldier,Eminem,34,12,23,33,12,63,39,30,12,24
448,Like Home,Eminem,24,21,24,31,17,56,45,26,13,27
446,Rock Bottom,Eminem,38,25,26,49,21,82,44,39,15,29
445,ShadyXV,Eminem,64,43,52,67,26,131,66,44,35,43
442,Cinderella Man,Eminem,32,25,21,30,16,59,32,26,20,21
439,My Darling,Eminem,21,21,19,28,17,48,43,23,10,23
438,Chloraseptic,Eminem,38,20,33,40,18,73,46,27,12,22
434,Cold Wind Blows,Eminem,28,28,24,34,18,66,48,23,13,24
424,Those Kinda Nights,Eminem,11,7,15,11,9,30,25,15,7,13
413,Normal,Eminem,25,23,18,19,15,54,39,21,13,19
407,Asshole,Eminem,41,35,39,45,26,89,63,32,24,39
402,Stepping Stone,Eminem,31,28,21,28,18,56,55,28,15,31
453,8 Mile: Lotto vs B-Rabbit,Eminem,15,7,12,15,5,32,21,16,8,11
451,No Regrets,Eminem,34,16,25,33,8,57,29,22,11,14
414,Role Model,Eminem,31,17,22,29,15,64,41,27,12,22
429,Business,Eminem,21,19,19,24,15,34,36,19,8,22
397,I’m Back,Eminem,26,16,22,27,15,52,32,29,10,20
398,You Gon’ Learn,Eminem,28,24,20,38,17,61,48,26,14,31
420,Zeus,Eminem,29,12,20,31,16,55,38,27,15,29
499,Tone Deaf,Eminem,37,23,27,38,16,73,50,25,15,28
471,Stay Wide Awake,Eminem,27,20,24,38,16,58,38,22,13,19
469,Alfred’s Theme,Eminem,46,40,45,51,28,115,79,45,23,38
479,Under the Influence,Eminem,52,20,43,56,22,112,45,40,26,31
464,Lock It Up,Eminem,17,15,13,20,11,38,28,20,10,23
495,Underground,Eminem,35,18,28,36,20,69,56,29,6,29
481,Never Love Again,Eminem,23,14,18,28,11,47,30,23,8,24
467,Farewell,Eminem,40,20,26,46,16,77,40,36,14,18
510,Untitled,Eminem,34,20,30,28,18,68,48,26,13,26
509,Same Song & Dance,Eminem,40,18,26,35,14,67,37,30,15,23
508,So Bad,Eminem,28,28,21,25,22,61,47,18,14,24
505,W.T.P.,Eminem,27,22,24,24,11,51,27,22,11,17
504,As the World Turns,Eminem,42,33,34,38,20,85,47,46,18,27
496,Just the Two of Us,Eminem,19,11,14,23,10,43,30,19,6,13
494,Rabbit Run,Eminem,25,16,24,25,12,50,34,21,12,23
489,Doe Rae Me (Hailie’s Revenge),Eminem,56,24,38,45,24,96,65,37,18,37
487,Bagpipes from Baghdad,Eminem,24,20,16,19,17,53,50,20,10,24
480,Won’t Back Down,Eminem,45,22,32,41,17,74,43,28,20,29
477,Remember Me?,Eminem,34,13,25,32,10,61,23,27,12,16
476,Talkin’ 2 Myself,Eminem,30,21,21,33,13,62,40,34,7,22
475,Little Engine,Eminem,27,19,25,32,16,52,40,24,10,22
468,Remind Me,Eminem,22,19,16,21,11,46,33,21,8,13
466,In Your Head,Eminem,22,15,19,21,11,45,28,18,3,15
460,Déjà Vu,Eminem,27,26,21,35,13,66,49,30,9,28
458,My Dad’s Gone Crazy,Eminem,22,19,21,22,14,51,45,25,13,19
457,Square Dance,Eminem,31,20,25,37,20,63,43,27,15,22
456,Insane,Eminem,20,10,11,19,6,39,24,14,6,16
454,Baby,Eminem,35,17,29,38,17,73,50,28,19,25
511,You’re Never Over,Eminem,27,21,23,34,18,59,41,26,13,25
490,Bad Meets Evil,Eminem,41,31,31,51,15,76,54,42,24,32
483,Heat,Eminem,17,14,12,21,12,40,38,17,3,15
512,Amityville,Eminem,18,13,15,24,10,39,28,16,13,17
470,Rain Man,Eminem,24,21,24,29,11,49,37,26,8,17
459,Still Don’t Give a Fuck,Eminem,33,21,31,51,12,73,45,42,13,25
507,Say Goodbye Hollywood,Eminem,25,11,21,27,8,51,27,26,4,16
506,Difficult,Eminem,31,24,25,29,23,60,53,32,18,27
498,No Apologies,Eminem,34,20,23,33,10,72,35,32,12,20
493,When the Music Stops,Eminem,38,24,26,46,17,85,49,40,20,28
492,Yellow Brick Road,Eminem,28,31,19,26,29,66,55,28,16,40
488,Nail in the Coffin,Eminem,32,24,23,34,15,66,39,30,11,29
486,My Mom,Eminem,19,13,16,20,14,50,33,24,10,16
484,Almost Famous,Eminem,41,20,32,50,13,75,45,33,18,24
478,Tragic Endings,Eminem,26,11,18,30,12,50,29,28,6,17
474,Go to Sleep,Eminem,30,19,26,31,9,55,29,29,6,16
473,In Too Deep,Eminem,17,17,15,15,11,33,28,11,6,15
463,Groundhog Day,Eminem,34,29,31,36,14,88,57,32,16,30
462,Crack a Bottle,Eminem,39,19,24,35,15,70,38,26,12,20
461,3 a.m.,Eminem,25,22,21,32,12,56,29,20,16,16
455,8 Mile: Lyckety-Splyt vs B-Rabbit,Eminem,29,11,20,16,6,49,24,21,9,9
501,Die Alone,Eminem,20,19,17,27,13,52,38,24,9,21
491,On Fire,Eminem,31,16,22,34,7,62,24,23,14,14
